ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,"¿Está destacado?","Visibilidad en el catálogo","Descripción corta",Descripción,"Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto",¿Existencias?,Inventario,"Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (g)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal",Categorías,Etiquetas,"Clase de envío",Imágenes,"Límite de descargas","Días de caducidad de la descarga",Superior,"Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón",Posición,Marcas,"Meta: _barcode","Meta: _wpm_gtin_code","Meta: _costprice","Meta: _dlid","Meta: _wp_old_date","Meta: rs_page_bg_color","Meta: _yoast_wpseo_focuskw","Meta: _yoast_wpseo_metadesc","Meta: attribute_pa_talla","Meta: attribute_pa_color","Meta: attribute_pa_size","Meta: _wc_gla_sync_status","Meta: _last_editor_used_jetpack","Meta: video_position","Meta: _yoast_wpseo_primary_product_cat","Meta: _yoast_wpseo_content_score","Meta: _yoast_wpseo_estimated-reading-time-minutes","Meta: _wp_page_template","Meta: _wc_gla_visibility","Meta: _int_id","Meta: _wcct_goaldeal_sold_98164","Meta: _yoast_wpseo_linkdex","Meta: _woo_st_enable_unit_pricing","Meta: _woo_st_show_total_volume","Meta: _yoast_wpseo_primary_product_brand","Meta: _oembed_d20eb005277c7c3854b309c0ce4a23b7","Meta: _oembed_time_d20eb005277c7c3854b309c0ce4a23b7","Meta: _yoast_wpseo_primary_yith_product_brand","Meta: _yoast_wpseo_wordproof_timestamp","Meta: _yoast_wpseo_primary_fb_product_set","Meta: __is_newly_created_product","Meta: _is_new","Meta: _yoast_wpseo_is_cornerstone","Meta: hide_related","Meta: __first_variation_id","Meta: _wp_desired_post_slug","Meta: mute_video","Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Nombre del atributo 2","Valor(es) del atributo 2","Atributo visible 2","Atributo global 2","Nombre del atributo 3","Valor(es) del atributo 3","Atributo visible 3","Atributo global 3","Nombre del atributo 4","Valor(es) del atributo 4","Atributo visible 4","Atributo global 4","Nombre del atributo 5","Valor(es) del atributo 5","Atributo visible 5","Atributo global 5"
24633,simple,D-218519,,"METAL HARD - DEDAL METAL ESTIMULADOR",1,0,visible,"REF:  D-218519","<p>Ahora puedes tener siempre juegos estimulantes y de incrementar sensaciones simplemente en tus dedos con este estimulador &uacute;nico de dos ruedas estimulantes. Su suave rodado sobre la piel produce unas escalofriantes y a la vez placenteras sensaciones. &Uacute;salo con un antifaz para aumentar las sensaciones&nbsp;</p><p>Este resistente instrumento es seguro de usar en la gran mayor&iacute;a de los dedos debido a sus 3 aros para un agarre seguro.</p><ul>	<li>Longitud total: 9 cm</li>	<li>Di&aacute;metro interior: 2.3 cm</li></ul>","2025-04-25 14:07:54","2024-10-09 0:00:00",taxable,,1,25,1,0,0,50,30,45,160,0,,,"31,99","JUGUETES BIENESTAR, JUGUETES BIENESTAR > Juguetes de Metal",,,https://sexshoplorena.com/wp-content/uploads/2024/05/img_67521_cab891c7e9be0083c0760b022b0cd3f0_1.png,,,,,,,,,0,"METAL HARD",3760221492288,3760221492288,11.76,36563,2016-10-12,#ffffff,"METAL HARD - DEDAL METAL ESTIMULADOR","Ahora puedes tener siempre juegos estimulantes y de incrementar sensaciones simplemente en tus dedos con este ... Paquete discreto en 24 h",xxl-xxxl,rojo,s-m,pending,classic-editor,last,893,90,2,default,sync-and-show,35069,1,49,,,,,
24634,simple,D-218520,,"METAL HARD - SET 2 BOLAS MAGNETICAS 10 MM",1,0,visible,"REF:  D-218520","<p>Este set de dos bolas ultra magn&eacute;ticas son de peque&ntilde;o tama&ntilde;o pero ofrece una presi&oacute;n super grande. Una vez colocadas en las zonas mas sensitivas estas bolas&nbsp; extremadamente potentes comienzan a ejercer una presi&oacute;n intensa sobre la zona. Haz juegos viendo cu&aacute;nto tiempo se puede mantener las bolas puestas</p><ul>	<li>Potentes Bolas Magn&eacute;ticas (Im&aacute;n)</li>	<li>Medidas: 10 mm</li>	<li>Pack dos unidades</li></ul><p>&nbsp;</p>","2025-04-25 13:24:37","2024-10-09 0:00:00",taxable,,1,4,1,0,0,10,10,10,42,0,,,"29,95","JUGUETES BIENESTAR > Juguetes para Mujeres > Bolas Chinas, JUGUETES BIENESTAR, JUGUETES BIENESTAR > Juguetes para Mujeres",,,"https://sexshoplorena.com/wp-content/uploads/2024/05/img_90967_ec44de78e7ec12515ecccce10952159e_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_67523_9ee37a67551ad77c260a398c340c8c52_1.png",,,,,,,,,0,"METAL HARD",3760221492288,3760221492288,11.76,36563,2016-10-12,#ffffff,"METAL HARD - SET 2 BOLAS MAGNETICAS 10 MM","Este set de dos bolas ultra magn&eacute;ticas son de peque&ntilde;o tama&ntilde;o pero ofrece una presi&oacute;n super ... Paquete discreto en 24 h",xxl-xxxl,rojo,s-m,pending,classic-editor,last,893,90,2,default,sync-and-show,35069,1,49,,,,,
24635,simple,D-218521,,"METAL HARD - COLLAR RESTRINGIDOR CON ANILLA",1,0,visible,"REF:  D-218521","<p>Este collar de sumisi&oacute;n de acero inoxidable puede ser usado como s&iacute;mbolo de sumisi&oacute;n o como un magn&iacute;fico accesorio para llevar en disfracex u otros juegos fetiches. Es sexy y vers&aacute;til. Este collar cromado est&aacute; dise&ntilde;ado especialmente para hombres con bordes curvados.&nbsp;</p><p>Con&nbsp;terminado brillante,&nbsp;adem&aacute;s sirve a&nbsp;modo de espejo super resistente. Incorpora un cierre para que se le pueda a&ntilde;adir un candado y en el frontal, lleva un anulla para adjuntarle cadenas, cuerdas, esposas...&nbsp;</p><ul>	<li>Di&aacute;metro interior: 12.5 cm</li>	<li>Candado con&nbsp;llaves incluidas</li>	<li>Presantado en bolsita de tela&nbsp;</li></ul><p>&nbsp;</p>","2025-04-25 14:02:43","2024-10-09 0:00:00",taxable,,1,5,1,0,0,200,45,165,150,0,,,"54,95","BDSM, BDSM > Collares",,,"https://sexshoplorena.com/wp-content/uploads/2024/05/img_67524_a8aaf21efd47942dc696e352cf057621_1.png, https://sexshoplorena.com/wp-content/uploads/2024/05/img_67701_fcd1749d72750f629b4bf383406140b0_1.jpg",,,,,,,,,0,"METAL HARD",3760221492288,3760221492288,11.76,36563,2016-10-12,#ffffff,"sexshop lorena","El sexshop lorena es una tienda para adultos con una amplia gama de juguetes eróticos. Envío 24 h y garantía de devolución - Paquete discreto",xxl-xxxl,rojo,s-m,pending,classic-editor,last,893,90,2,default,sync-and-show,35069,1,49,,,,,
24636,simple,D-218522,,"METAL HARD - JAULA PENE CON CIERRE SEGURIDAD 14 CM",1,0,visible,"REF:  D-218522","<p>&iquest;Qu&eacute;&nbsp;quiere conseguir un hombre que lo tiene todo? Esta jaula por supuesto. Este objeto tan versatil ofrece lo mejor de ambos mundos, es de acero inoxidable y es mucho m&aacute;s que una jaula de castidad. Est&aacute; dise&ntilde;ada con siete anillos y con cuatro puntas en la zona del glande . El anillo incluido es ajustable estilo esposas gracias a su candado.&nbsp;</p><ul>	<li>Medidas: 14 cm de longitud&nbsp;</li>	<li>Di&aacute;metro: 3.5 cm&nbsp;</li>	<li>Candado y llaves incluidos</li></ul><p>&nbsp;</p>","2025-04-25 14:02:44","2024-10-09 0:00:00",taxable,,1,5,1,0,0,315,50,145,126,0,,,"69,95",BDSM,,,"https://sexshoplorena.com/wp-content/uploads/2024/05/img_67527_c63669bb21775474d2a68ac83cdb9ac7_1.png, https://sexshoplorena.com/wp-content/uploads/2024/05/img_67525_b393b45ebdc03feddb2ea2d8cd85c0e8_1.png, https://sexshoplorena.com/wp-content/uploads/2024/05/img_86753_820f8ee8c4c530d10905ce2743b92e99_1.png",,,,,,,,,0,"METAL HARD",3760221492288,3760221492288,11.76,36563,2016-10-12,#ffffff,"sexshop lorena","El sexshop lorena es una tienda para adultos con una amplia gama de juguetes eróticos. Envío 24 h y garantía de devolución - Paquete discreto",xxl-xxxl,rojo,s-m,pending,classic-editor,last,893,90,2,default,sync-and-show,35069,1,49,,,,,
24637,simple,D-218523,,"METAL HARD - BRAZALETE TESTICULOS",1,0,visible,"REF:  D-218523","<p>Brazalete de metal para test&iacute;culos de forma ovalada dise&ntilde;ada para que se ajuste perfectamente alrededor del escroto entre la base del pene y los test&iacute;culos. Con cuatro tornillos para ejercer presi&oacute;n que se pueden ajustar con la llave allen inclu&iacute;da y con anilla para adjuntar y completar a otros juegos fetiches.&nbsp;</p><ul>	<li>Con anilla</li>	<li>Llave allen incluida&nbsp;</li>	<li>Medidas: ver foto.&nbsp;</li></ul><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>","2025-04-25 14:08:36","2024-10-09 0:00:00",taxable,,1,3,1,0,0,195,35,85,120,0,,,"51,95","JUGUETES BIENESTAR, JUGUETES BIENESTAR > Juguetes de Metal",,,"https://sexshoplorena.com/wp-content/uploads/2024/05/img_67528_87e16da741f19bd91f14040d66c6f31f_1.png, https://sexshoplorena.com/wp-content/uploads/2024/05/img_67530_b52834c670724f4cd69100d884c64b9c_1.png, https://sexshoplorena.com/wp-content/uploads/2024/05/img_67529_a186e4eb4c1dd48eb0b7e08359f6759f_1.png",,,,,,,,,0,"METAL HARD",3760221492288,3760221492288,11.76,36563,2016-10-12,#ffffff,"METAL HARD - BRAZALETE TESTICULOS","Brazalete de metal para test&iacute;culos de forma ovalada dise&ntilde;ada para que se ajuste perfectamente alrededor ... Paquete discreto en 24 h",xxl-xxxl,rojo,s-m,pending,classic-editor,last,893,90,2,default,sync-and-show,35069,1,49,,,,,
24638,simple,D-218524,,"METAL HARD - PINZAS METALICAS PEZONES",1,0,visible,"REF:  D-218524","<p>Pinzas met&aacute;licas para los pezones con forma de pinzas de la ropa</p><ul>	<li>Dos unidades&nbsp;</li>	<li>Fuerte tensi&oacute;n&nbsp;</li>	<li>Pinzas dise&ntilde;o pinzas ropa&nbsp;</li>	<li>Presentada en bolsita de tela&nbsp;</li>	<li>Longitud: 8 cm</li></ul><p>&nbsp;</p>","2025-04-25 14:06:12","2024-10-09 0:00:00",taxable,,1,5,1,0,0,220,20,80,105,0,,,"48,99","JUGUETES BIENESTAR, JUGUETES BIENESTAR > Juguetes de Metal",,,https://sexshoplorena.com/wp-content/uploads/2024/05/img_67532_2c785e005453f0cbe8aadcf608875df5_1.png,,,,,,,,,0,"METAL HARD",3760221492288,3760221492288,11.76,36563,2016-10-12,#ffffff,"METAL HARD - PINZAS METALICAS PEZONES","Pinzas met&aacute;licas para los pezones con forma de pinzas de la ropaDos unidades&nbsp;Fuerte ... Paquete discreto en 24 h",xxl-xxxl,rojo,s-m,pending,classic-editor,last,893,90,2,default,sync-and-show,35069,1,49,,,,,
24688,simple,D-218575,,"SECRETPLAY - BDSM SET 8PCS LILA / NEGRO",1,0,visible,"REF:  D-218575","<p>Por fin todo lo que quer&iacute;ais probar en relaci&oacute;n al BDSM en este set de Bondage: todo de cuero sint&eacute;tico, todo de color negro. Y es que no os faltar&aacute; de nada ya se&aacute;is principiantes o expertos. &iquest;No os lo cre&eacute;is?</p><p>El set Incluye:</p><ul>	<li>Un l&aacute;tigo para azote, as&iacute; que ya sab&eacute;is... portaos mal.</li>	<li>2 juegos de esposas para poder atar mu&ntilde;ecas y tobillos o todo junto con la pieza de union en forma de x... Quietecitos se les controla mejor.</li>	<li>Mordaza de bola con agujeros... Y es que calladit@s est&aacute;is m&aacute;s guap@s.</li>	<li>Cuerda de Bondage de 10m... Vale, no es de cuero, pero es extremadamente suave y manejable para practicar todas las ataduras o suspensiones que se os ocurran.</li>	<li>Antifaz... Cubre los ojos para entrar en un mundo desconocido donde las caricias, los susurros y los olores se perciben con mayor intensidad.</li>	<li>Collar acolchado con correa... Nunca obedecer o ser castigados os resultar&aacute; tan satisfactorio</li>	<li>Pinzas para los pezones... para las mas atrevidas</li></ul><p>Recordad que el BDSM, como pr&aacute;ctica er&oacute;tica, se apoya siempre en el consentimiento de los participantes... todo con mucho cari&ntilde;ito! No esper&eacute;is m&aacute;s!</p>","2025-04-25 14:02:44","2024-10-09 0:00:00",taxable,,1,8,1,0,0,1170,220,280,85,0,,,"55,00",BDSM,,,https://sexshoplorena.com/wp-content/uploads/2024/05/img_91337_576af2988e06b4280cb624d4f93a89b4_1.jpg,,,,,,,,,0,SECRETPLAY,3760221492288,3760221492288,11.76,36563,2016-10-12,#ffffff,"SECRETPLAY - BDSM SET 8PCS LILA / NEGRO","Por fin todo lo que quer&iacute;ais probar en relaci&oacute;n al BDSM en este set de Bondage: todo de cuero ... Paquete discreto en 24 h",xxl-xxxl,rojo,s-m,pending,classic-editor,last,893,90,2,default,sync-and-show,35069,1,49,,,,,
24689,simple,D-218576,,"SECRETPLAY - BDSM SET 8 PCS NEGRO",1,0,visible,"REF:  D-218576","<p>Por fin todo lo que quer&iacute;ais probar en relaci&oacute;n al BDSM en este set de Bondage: todo de cuero sint&eacute;tico, todo de color negro. Y es que no os faltar&aacute; de nada ya se&aacute;is principiantes o expertos. &iquest;No os lo cre&eacute;is?</p><p>El set Incluye:</p><ul>	<li>Una latigo para azote, as&iacute; que ya sab&eacute;is... portaos mal.</li>	<li>2 juegos de esposas para poder atar mu&ntilde;ecas y tobillos o todo junto con la pieza de union en forma de x... Quietecitos se les controla mejor.</li>	<li>Mordaza de bola con agujeros... Y es que calladit@s est&aacute;is m&aacute;s guap@s.</li>	<li>Cuerda de Bondage de 10m... Vale, no es de cuero, pero es extremadamente suave y manejable para practicar todas las ataduras o suspensiones que se os ocurran.</li>	<li>Antifaz... Cubre los ojos para entrar en un mundo desconocido donde las caricias, los susurros y los olores se perciben con mayor intensidad.</li>	<li>Collar acolchado con correa... Nunca obedecer o ser castigados os resultar&aacute; tan satisfactorio</li></ul><p>Recordad que el BDSM, como pr&aacute;ctica er&oacute;tica, se apoya siempre en el consentimiento de los participantes... todo con mucho cari&ntilde;ito! No esper&eacute;is m&aacute;s!</p>","2025-04-25 14:02:45","2024-10-09 0:00:00",taxable,,1,13,1,0,0,1290,220,280,85,0,,,"55,00","JUGUETES BIENESTAR, JUGUETES BIENESTAR > Kits juguetes sexuales",,,"https://sexshoplorena.com/wp-content/uploads/2024/05/img_67695_737abbc5b8a3ac7059b59cbfe31f11af_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_91338_4ec00eba84ae6d752d3dc2abc80487e5_1.jpg",,,,,,,,,0,SECRETPLAY,3760221492288,3760221492288,11.76,36563,2016-10-12,#ffffff,"SECRETPLAY - BDSM SET 8 PCS NEGRO","Por fin todo lo que quer&iacute;ais probar en relaci&oacute;n al BDSM en este set de Bondage: todo de cuero ... Paquete discreto en 24 h",xxl-xxxl,rojo,s-m,pending,classic-editor,last,893,90,2,default,sync-and-show,35069,1,49,,,,,
24690,simple,D-218577,,"SECRETPLAY - BDSM SET 6 PIEZAS RED COLLECTION",1,0,visible,"REF:  D-218577","<p>Por fin todo lo que quer&iacute;ais probar en relaci&oacute;n al BDSM en este set de Bondage: todo de cuero sint&eacute;tico, todo de color negro. Y es que no os faltar&aacute; de nada ya se&aacute;is principiantes o expertos. &iquest;No os lo cre&eacute;is?</p><p>El set Incluye:</p><ul>	<li>Un l&aacute;tigo para azote, as&iacute; que ya sab&eacute;is... portaos mal.</li>	<li>2 juegos de esposas para poder atar mu&ntilde;ecas y tobillos o todo junto con la pieza de union en forma de x... Quietecitos se les controla mejor.</li>	<li>Mordaza de bola con agujeros... Y es que calladit@s est&aacute;is m&aacute;s guap@s.</li>	<li>Cuerda de Bondage de 10m... Vale, no es de cuero, pero es extremadamente suave y manejable para practicar todas las ataduras o suspensiones que se os ocurran.</li>	<li>Antifaz... Cubre los ojos para entrar en un mundo desconocido donde las caricias, los susurros y los olores se perciben con mayor intensidad.</li>	<li>Collar acolchado con correa... Nunca obedecer o ser castigados os resultar&aacute; tan satisfactorio</li></ul><p>Recordad que el BDSM, como pr&aacute;ctica er&oacute;tica, se apoya siempre en el consentimiento de los participantes... todo con mucho cari&ntilde;ito! No esper&eacute;is m&aacute;s!</p>","2025-04-25 14:02:46","2024-10-09 0:00:00",taxable,,1,6,1,0,0,1170,220,280,85,0,,,"54,99","JUGUETES BIENESTAR, JUGUETES BIENESTAR > Kits juguetes sexuales",,,"https://sexshoplorena.com/wp-content/uploads/2024/05/img_154824_c673da7d532c9d27a8799001b0492904_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_91356_8b87142e2bfb53ff2303572b52848536_1.jpg",,,,,,,,,0,SECRETPLAY,3760221492288,3760221492288,11.76,36563,2016-10-12,#ffffff,"SECRETPLAY - BDSM SET 6 PIEZAS RED COLLECTION","Por fin todo lo que quer&iacute;ais probar en relaci&oacute;n al BDSM en este set de Bondage: todo de cuero ... Paquete discreto en 24 h",xxl-xxxl,rojo,s-m,pending,classic-editor,last,893,90,2,default,sync-and-show,35069,1,49,,,,,
24811,simple,D-218698,,"CRAZY BULL - LEILA MASTURBADOR VAGINA 13.5 CM",1,0,visible,"REF:  D-218698","<p>Compacto, port&aacute;til e increiblemente real&iacute;stico, este super masturbador con su superficie tan suave y fresca te har&aacute; sentir sensaciones alucinantes y al ser tan peque&ntilde;o podr&aacute;s llevarlo contigo vayas donde vayas. No importa donde est&eacute;s o qu&eacute; est&eacute;s haciendo, ahora podr&aacute;s llevar este dulce masturbador con su canal tan placenteramente estrechito donde quiera que vayas.&nbsp;&nbsp;</p><ul>	<li>Masturbador para hombres Leila</li>	<li>Sumergible.&nbsp;</li>	<li>Material: TPR</li>	<li>Dise&ntilde;o Vagina</li>	<li>Medidas: 135 x 80&nbsp;mm</li>	<li>Sin olor</li>	<li>Superficie fresca</li>	<li>F&aacute;cil de usar&nbsp;</li>	<li>Se recomienda el uso de lubricantes&nbsp;&nbsp;</li></ul><p>Lo &uacute;ltimo y m&aacute;s placentero&nbsp;en masturbaci&oacute;n para hombres ya est&aacute; aqu&iacute;</p>","2025-04-25 15:01:09","2024-10-09 0:00:00",taxable,,0,0,1,0,0,340,82,161,110,0,,,"14,95","JUGUETES BIENESTAR, JUGUETES BIENESTAR > Juguetes para Hombres, JUGUETES BIENESTAR > Juguetes para Hombres > Masturbador sin vibración",,,"https://sexshoplorena.com/wp-content/uploads/2024/05/img_68371_293d8333f0df84959b5372205b2930cd_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68372_da33f560dce6da680c1d2127b176b6d0_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68373_0264e1b4836fd231d764cba1f7341bd0_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68374_8fa437c5a2b865f8e6fe10a290254fb5_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68375_d134120d85c718fdf6316e4885f6faea_1.jpg",,,,,,,,,0,"CRAZY BULL",3760221492288,3760221492288,11.76,36563,2016-10-12,,"CRAZY BULL - LEILA MASTURBADOR VAGINA 13.5 CM","Compacto, port&aacute;til e increiblemente real&iacute;stico, este super masturbador con su superficie tan suave y ... Paquete discreto en 24 h",xxl-xxxl,rojo,s-m,,classic-editor,last,893,90,2,default,sync-and-show,35069,1,49,,,,,
24812,simple,D-218699,,"CRAZY BULL - MAVIS MASTURBADOR VAGINA 15.2 CM",1,0,visible,"REF:  D-218699","<p>Compacto, port&aacute;til e increiblemente real&iacute;stico, este super masturbador con su superficie tan suave y fresca te har&aacute; sentir sensaciones alucinantes y al ser tan peque&ntilde;o podr&aacute;s llevarlo contigo vayas donde vayas. No importa donde est&eacute;s o qu&eacute; est&eacute;s haciendo, ahora podr&aacute;s llevar este dulce masturbador con su canal tan placenteramente estrechito donde quiera que vayas.&nbsp;&nbsp;</p><ul>	<li>Masturbador para hombres Mavis</li>	<li>Sumergible.&nbsp;</li>	<li>Material: TPR</li>	<li>Dise&ntilde;o Vagina</li>	<li>Medidas: 152 x72 mm</li>	<li>Sin olor</li>	<li>Superficie fresca</li>	<li>F&aacute;cil de usar&nbsp;</li>	<li>Se recomienda el uso de lubricantes&nbsp;&nbsp;</li></ul><p>Lo &uacute;ltimo y m&aacute;s placentero&nbsp;en masturbaci&oacute;n para hombres ya est&aacute; aqu&iacute;</p>","2025-04-25 15:01:10","2024-10-09 0:00:00",taxable,,0,0,1,0,0,430,82,161,110,0,,,"15,95","JUGUETES BIENESTAR, JUGUETES BIENESTAR > Juguetes para Hombres, JUGUETES BIENESTAR > Juguetes para Hombres > Masturbador sin vibración",,,"https://sexshoplorena.com/wp-content/uploads/2024/05/img_68377_c5a8f71cf848e36d7d4ce42a2ff698bb_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68378_a06868d565ad6a551cc19e3cf6bca98b_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68380_a60b5a25cb18a770a2ea24227297afb4_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68381_bb30ee2b11b24659fc32265ba20a3158_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68382_6de83a00569e68653d0f0e5fb6959886_1.jpg",,,,,,,,,0,"CRAZY BULL",3760221492288,3760221492288,11.76,36563,2016-10-12,,"CRAZY BULL - MAVIS MASTURBADOR VAGINA 15.2 CM","Compacto, port&aacute;til e increiblemente real&iacute;stico, este super masturbador con su superficie tan suave y ... Paquete discreto en 24 h",xxl-xxxl,rojo,s-m,,classic-editor,last,893,90,2,default,sync-and-show,35069,1,49,,,,,
24813,simple,D-218740,,"CRAZY BULL - LINDA MASTURBADOR VAGINA 13.7 CM",1,0,visible,"REF:  D-218740","<p>Compacto, port&aacute;til e increiblemente real&iacute;stico, este super masturbador con su superficie tan suave y fresca te har&aacute; sentir sensaciones alucinantes y al ser tan peque&ntilde;o podr&aacute;s llevarlo contigo vayas donde vayas. No importa donde est&eacute;s o qu&eacute; est&eacute;s haciendo, ahora podr&aacute;s llevar este dulce masturbador con su canal tan placenteramente estrechito donde quiera que vayas.&nbsp;&nbsp;</p><ul>	<li>Masturbador para hombres Linda</li>	<li>Sumergible.&nbsp;</li>	<li>Material: TPR</li>	<li>Dise&ntilde;o Vagina</li>	<li>Medidas: 137&nbsp;x 65&nbsp;mm</li>	<li>Sin olor</li>	<li>Superficie fresca</li>	<li>F&aacute;cil de usar&nbsp;</li>	<li>Se recomienda el uso de lubricantes&nbsp;&nbsp;</li></ul><p>Lo &uacute;ltimo y m&aacute;s placentero&nbsp;en masturbaci&oacute;n para hombres ya est&aacute; aqu&iacute;</p>","2025-04-25 15:01:10","2024-10-09 0:00:00",taxable,,1,14,1,0,0,310,82,161,110,0,,,"14,95","JUGUETES BIENESTAR, JUGUETES BIENESTAR > Juguetes para Hombres, JUGUETES BIENESTAR > Juguetes para Hombres > Masturbador sin vibración",,,"https://sexshoplorena.com/wp-content/uploads/2024/05/img_68384_e2ace843347183de908238291103a1c8_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68383_41c35f7c8ca508a8586d9be2b9dc7d5e_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68385_1c9c7866d7be91fca07588799bda575d_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68387_c17d6dc6c0b5ce264f321bdac62c0115_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68386_6a6b4053a5c09cce6b64d3848a1a3581_1.jpg",,,,,,,,,0,"CRAZY BULL",3760221492288,3760221492288,11.76,36563,2016-10-12,,"CRAZY BULL - LINDA MASTURBADOR VAGINA 13.7 CM","Compacto, port&aacute;til e increiblemente real&iacute;stico, este super masturbador con su superficie tan suave y ... Paquete discreto en 24 h",xxl-xxxl,rojo,s-m,pending,classic-editor,last,893,90,2,default,sync-and-show,35069,1,49,,,,,
24814,simple,D-218741,,"CRAZY BULL - ISABEL MASTURBADOR VAGINA 13.5 CM",1,0,visible,"REF:  D-218741","<p>Compacto, port&aacute;til e increiblemente real&iacute;stico, este super masturbador con su superficie tan suave y fresca te har&aacute; sentir sensaciones alucinantes y al ser tan peque&ntilde;o podr&aacute;s llevarlo contigo vayas donde vayas. No importa donde est&eacute;s o qu&eacute; est&eacute;s haciendo, ahora podr&aacute;s llevar este dulce masturbador con su canal tan placenteramente estrechito donde quiera que vayas.&nbsp;&nbsp;</p><ul>	<li>Masturbador para hombres Isabel</li>	<li>Sumergible.&nbsp;</li>	<li>Material: TPR</li>	<li>Dise&ntilde;o Vagina</li>	<li>Medidas: 135 x 60&nbsp;mm</li>	<li>Sin olor</li>	<li>F&aacute;cil de usar&nbsp;</li>	<li>Se recomienda el uso de lubricantes&nbsp;&nbsp;</li></ul><p>Lo &uacute;ltimo y m&aacute;s placentero&nbsp;en masturbaci&oacute;n para hombres ya est&aacute; aqu&iacute;</p>","2025-04-25 15:01:11","2024-10-09 0:00:00",taxable,,0,0,1,0,0,310,82,161,110,0,,,"14,95","JUGUETES BIENESTAR, JUGUETES BIENESTAR > Juguetes para Hombres, JUGUETES BIENESTAR > Juguetes para Hombres > Masturbador sin vibración",,,"https://sexshoplorena.com/wp-content/uploads/2024/05/img_68389_ae79e0a56d9bac0715183bd9cd2a591e_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68393_9d748da5715294f05f3e9f5d8f37ea27_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68390_baad05e95863a15f0b0f3202f1bba60e_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68391_e201006f50610f5e18854cdca66968b7_1.jpg, https://sexshoplorena.com/wp-content/uploads/2024/05/img_68394_e3603b2f580bd47deac6f54544f99969_1.jpg",,,,,,,,,0,"CRAZY BULL",3760221492288,3760221492288,11.76,36563,2016-10-12,,"CRAZY BULL - ISABEL MASTURBADOR VAGINA 13.5 CM","Compacto, port&aacute;til e increiblemente real&iacute;stico, este super masturbador con su superficie tan suave y ... Paquete discreto en 24 h",xxl-xxxl,rojo,s-m,,classic-editor,last,893,90,2,default,sync-and-show,35069,1,49,,,,,
